date,product_id,category,quantity,price,promotion,discount,store,region,holiday
2023-10-15,P018,Apparel,45.0,116.75,0,0.0,STORE_2,East,0
2023-06-10,P021,Electronics,79.0,18.07,0,0.0,STORE_5,South,0
2023-11-15,P031,Electronics,80.0,194.83,0,0.0,STORE_3,East,0
2023-06-07,P012,Home & Kitchen,71.0,59.93,0,0.0,STORE_4,West,0
2025-03-29,P002,Home & Kitchen,166.0,97.73,0,0.0,STORE_2,South,0
2024-09-13,P014,Beauty,68.0,204.99,0,0.0,STORE_3,West,0
2023-10-28,P005,Sports,101.0,45.34,0,0.0,STORE_2,North,0
2024-03-16,P015,Sports,18.0,47.03,0,0.0,STORE_4,East,0
2024-07-07,P031,Electronics,149.0,194.83,0,0.0,STORE_4,South,0
2025-06-21,P036,Electronics,107.0,181.13,0,0.0,STORE_3,North,0
2023-11-07,P006,Electronics,102.0,121.63,0,0.0,STORE_4,East,0
2025-04-15,P001,Electronics,110.0,30.79,0,0.0,STORE_2,West,0
2024-10-19,P028,Apparel,26.0,208.81,0,0.0,STORE_5,East,0
2024-03-16,P040,Sports,76.0,208.72,0,0.0,STORE_3,East,0
2023-09-18,P037,Home & Kitchen,26.0,168.41,0,0.0,STORE_2,North,0
2024-07-24,P035,Sports,26.0,37.48,0,0.0,STORE_2,South,0
2025-03-19,P014,Beauty,130.0,204.99,0,0.0,STORE_5,South,0
2023-11-13,P016,Electronics,30.0,80.97,0,0.0,STORE_2,East,0
2023-11-13,P030,Sports,25.0,223.79,0,0.0,STORE_2,West,0
2024-05-19,P003,Apparel,135.0,142.21,0,0.0,STORE_2,South,0
2024-12-20,P013,Apparel,219.0,58.5,1,0.26,STORE_2,West,0
2023-05-05,P014,Beauty,86.0,204.99,0,0.0,STORE_3,South,0
2023-09-30,P029,Beauty,46.0,69.94,0,0.0,STORE_5,West,0
2023-07-04,P022,Home & Kitchen,43.0,49.28,0,0.0,STORE_3,East,1
2025-01-01,P005,Sports,255.0,45.34,0,0.0,STORE_3,West,1
2023-01-13,P008,Apparel,96.0,101.77,0,0.0,STORE_5,East,0
2023-12-15,P016,Electronics,30.0,80.97,0,0.0,STORE_3,West,0
2023-09-08,P022,Home & Kitchen,71.0,41.89,1,0.15,STORE_4,North,0
2023-08-13,P030,Sports,41.0,223.79,0,0.0,STORE_4,South,0
2023-09-13,P013,Apparel,58.0,79.05,0,0.0,STORE_4,North,0
2023-12-01,P018,Apparel,36.0,116.75,0,0.0,STORE_5,South,0
2024-07-12,P016,Electronics,38.0,80.97,0,0.0,STORE_1,East,0
2023-11-11,P007,Home & Kitchen,27.0,113.79,0,0.0,STORE_2,South,0
2023-09-24,P032,Home & Kitchen,43.0,234.71,0,0.0,STORE_5,North,0
2024-12-13,P004,Beauty,63.0,242.91,0,0.0,STORE_4,North,0
2025-03-25,P036,Electronics,77.0,181.13,0,0.0,STORE_1,North,0
2024-05-27,P032,Home & Kitchen,81.0,234.71,0,0.0,STORE_5,North,0
2024-08-13,P002,Home & Kitchen,91.0,97.73,0,0.0,STORE_1,North,0
2024-10-14,P010,Sports,63.0,41.83,0,0.0,STORE_4,East,0
2025-03-05,P037,Home & Kitchen,33.0,168.41,0,0.0,STORE_4,East,0
2024-04-24,P022,Home & Kitchen,119.0,41.89,1,0.15,STORE_1,East,0
2025-06-02,P013,Apparel,83.0,79.05,0,0.0,STORE_1,West,0
2023-06-16,P034,Beauty,39.0,129.18,0,0.0,STORE_3,South,0
2024-03-02,P025,Sports,103.0,114.22,0,0.0,STORE_4,South,0
2024-11-10,P002,Home & Kitchen,95.0,82.09,1,0.16,STORE_4,South,0
2025-05-02,P028,Apparel,30.0,208.81,0,0.0,STORE_5,West,0
2023-12-16,P004,Beauty,91.0,242.91,0,0.0,STORE_2,North,0
2024-11-12,P013,Apparel,67.0,79.05,0,0.0,STORE_2,West,0
2023-04-13,P004,Beauty,167.0,242.91,0,0.0,STORE_1,East,0
2023-12-18,P016,Electronics,45.0,80.97,0,0.0,STORE_1,North,0
2023-01-07,P037,Home & Kitchen,48.0,168.41,0,0.0,STORE_3,West,0
2025-06-23,P036,Electronics,67.0,181.13,0,0.0,STORE_4,West,0
2023-05-12,P002,Home & Kitchen,99.0,97.73,0,0.0,STORE_1,East,0
2023-01-18,P004,Beauty,45.0,242.91,0,0.0,STORE_4,West,0
2024-06-15,P031,Electronics,185.0,194.83,0,0.0,STORE_2,East,0
2024-08-14,P013,Apparel,99.0,79.05,0,0.0,STORE_5,East,0
2024-12-25,P010,Sports,170.0,41.83,0,0.0,STORE_4,South,1
2024-08-22,P014,Beauty,45.0,204.99,0,0.0,STORE_1,South,0
2025-04-25,P011,Electronics,131.0,161.6,0,0.0,STORE_1,East,0
2024-07-08,P008,Apparel,86.0,89.56,1,0.12,STORE_5,West,0
2025-02-16,P022,Home & Kitchen,98.0,49.28,0,0.0,STORE_5,East,0
2024-04-09,P028,Apparel,41.0,208.81,0,0.0,STORE_2,West,0
2024-12-14,P035,Sports,37.0,37.48,0,0.0,STORE_4,South,0
2023-03-18,P018,Apparel,48.0,116.75,0,0.0,STORE_4,South,0
2024-12-25,P002,Home & Kitchen,244.0,97.73,0,0.0,STORE_3,West,1
2025-02-01,P037,Home & Kitchen,39.0,168.41,0,0.0,STORE_4,East,0
2023-03-11,P010,Sports,111.0,41.83,0,0.0,STORE_2,East,0
2023-09-21,P025,Sports,49.0,114.22,0,0.0,STORE_3,South,0
2023-06-07,P024,Beauty,107.0,234.95,0,0.0,STORE_5,North,0
2024-10-25,P029,Beauty,83.0,58.75,1,0.16,STORE_1,South,0
2023-06-04,P022,Home & Kitchen,64.0,49.28,0,0.0,STORE_5,South,0
2024-02-18,P017,Home & Kitchen,137.0,209.65,1,0.08,STORE_4,East,0
2024-08-15,P031,Electronics,79.0,194.83,0,0.0,STORE_3,West,0
2024-01-11,P032,Home & Kitchen,102.0,183.07,1,0.22,STORE_3,North,0
2024-12-19,P032,Home & Kitchen,75.0,234.71,0,0.0,STORE_3,East,0
2024-02-23,P033,Apparel,59.0,153.05,0,0.0,STORE_2,South,0
2023-10-31,P036,Electronics,55.0,181.13,0,0.0,STORE_4,North,0
2023-03-12,P027,Home & Kitchen,83.0,34.07,0,0.0,STORE_5,East,0
2024-04-06,P040,Sports,24.0,,0,0.0,STORE_2,East,0
2023-02-23,P021,Electronics,85.0,18.07,0,0.0,STORE_5,South,0
2023-12-22,P020,Sports,50.0,85.55,1,0.24,STORE_2,East,0
2023-09-25,P001,Electronics,60.0,30.79,0,0.0,STORE_2,South,0
2025-04-01,P014,Beauty,87.0,204.99,0,0.0,STORE_3,North,0
2024-02-03,P019,Beauty,16.0,82.04,0,0.0,STORE_5,North,0
2023-11-18,P002,Home & Kitchen,88.0,97.73,0,0.0,STORE_2,North,0
2023-03-16,P014,Beauty,95.0,204.99,0,0.0,STORE_3,South,0
2025-02-11,P035,Sports,49.0,37.48,0,0.0,STORE_4,West,0
2024-06-21,P026,Electronics,89.0,34.28,0,0.0,STORE_4,West,0
2024-11-25,P009,Beauty,85.0,198.44,0,0.0,STORE_1,South,0
2023-11-22,P009,Beauty,59.0,198.44,0,0.0,STORE_3,South,0
2023-10-28,P032,Home & Kitchen,68.0,234.71,0,0.0,STORE_3,East,0
2024-01-27,P018,Apparel,80.0,116.75,0,0.0,STORE_1,West,0
2023-06-08,P021,Electronics,71.0,18.07,0,0.0,STORE_1,North,0
2024-01-15,P002,Home & Kitchen,44.0,97.73,0,0.0,STORE_3,North,0
2025-06-24,P014,Beauty,95.0,204.99,0,0.0,STORE_5,East,0
2025-02-10,P016,Electronics,47.0,80.97,0,0.0,STORE_1,West,0
2025-04-03,P027,Home & Kitchen,71.0,34.07,0,0.0,STORE_3,West,0
2025-05-27,P032,Home & Kitchen,110.0,192.46,1,0.18,STORE_3,West,0
2023-12-29,P011,Electronics,89.0,161.6,0,0.0,STORE_4,South,0
2025-06-12,P012,Home & Kitchen,100.0,59.93,0,0.0,STORE_3,North,0
2024-04-14,P014,Beauty,134.0,204.99,0,0.0,STORE_3,East,0
2025-04-21,P037,Home & Kitchen,33.0,168.41,0,0.0,STORE_4,South,0
2023-02-20,P017,Home & Kitchen,51.0,227.88,0,0.0,STORE_4,East,0
2023-10-15,P030,Sports,26.0,223.79,0,0.0,STORE_5,South,0
2023-03-20,P002,Home & Kitchen,55.0,97.73,0,0.0,STORE_5,North,0
2023-11-06,P005,Sports,66.0,45.34,0,0.0,STORE_2,East,0
2024-11-05,P018,Apparel,48.0,116.75,0,0.0,STORE_2,North,0
2024-03-18,P031,Electronics,103.0,194.83,0,0.0,STORE_3,West,0
2023-04-28,P008,Apparel,99.0,101.77,0,0.0,STORE_2,East,0
2024-11-10,P022,Home & Kitchen,33.0,49.28,0,0.0,STORE_3,West,0
2023-06-17,P020,Sports,52.0,87.8,1,0.22,STORE_2,South,0
2024-12-02,P009,Beauty,82.0,198.44,0,0.0,STORE_1,South,0
2025-01-20,P008,Apparel,121.0,101.77,0,0.0,STORE_2,West,0
2024-12-22,P015,Sports,29.0,47.03,0,0.0,STORE_3,North,0
2025-06-14,P015,Sports,22.0,47.03,0,0.0,STORE_5,East,0
2024-06-08,P021,Electronics,126.0,18.07,0,0.0,STORE_5,East,0
2024-09-08,P032,Home & Kitchen,95.0,192.46,1,0.18,STORE_3,North,0
2023-09-21,P007,Home & Kitchen,22.0,113.79,0,0.0,STORE_1,East,0
2023-12-06,P017,Home & Kitchen,42.0,227.88,0,0.0,STORE_2,East,0
2023-06-30,P023,Apparel,93.0,239.97,0,0.0,STORE_4,East,0
2024-02-11,P027,Home & Kitchen,89.0,34.07,0,0.0,STORE_5,West,0
2025-04-30,P004,Beauty,165.0,242.91,0,0.0,STORE_1,North,0
2023-10-05,P030,Sports,15.0,223.79,0,0.0,STORE_1,North,0
2023-08-13,P004,Beauty,91.0,242.91,0,0.0,STORE_4,East,0
2023-09-27,P004,Beauty,55.0,242.91,0,0.0,STORE_5,East,0
2023-10-03,P001,Electronics,139.0,22.17,1,0.28,STORE_1,South,0
2023-01-04,P031,Electronics,57.0,194.83,0,0.0,STORE_1,South,0
2023-12-21,P020,Sports,34.0,112.57,0,0.0,STORE_2,North,0
2025-03-29,P020,Sports,,112.57,0,0.0,STORE_2,West,0
2024-08-03,P037,Home & Kitchen,43.0,168.41,0,0.0,STORE_5,West,0
2023-05-07,P018,Apparel,91.0,116.75,0,0.0,STORE_3,West,0
2025-01-13,P034,Beauty,27.0,129.18,0,0.0,STORE_5,West,0
2024-10-23,P007,Home & Kitchen,18.0,113.79,0,0.0,STORE_3,South,0
2023-02-09,P025,Sports,54.0,114.22,0,0.0,STORE_4,West,0
2023-06-04,P021,Electronics,119.0,18.07,0,0.0,STORE_2,East,0
2024-03-10,P038,Apparel,67.0,161.42,0,0.0,STORE_4,West,0
2024-07-03,P038,Apparel,35.0,161.42,0,0.0,STORE_5,South,0
2025-06-16,P015,Sports,24.0,47.03,0,0.0,STORE_3,North,0
2024-12-13,P007,Home & Kitchen,16.0,113.79,0,0.0,STORE_2,East,0
2023-08-31,P032,Home & Kitchen,42.0,234.71,0,0.0,STORE_1,North,0
2025-05-09,P022,Home & Kitchen,54.0,49.28,0,0.0,STORE_4,West,0
2024-09-20,P010,Sports,53.0,41.83,0,0.0,STORE_5,East,0
2024-08-24,P034,Beauty,25.0,129.18,0,0.0,STORE_5,East,0
2023-04-28,P015,Sports,19.0,47.03,0,0.0,STORE_3,South,0
2023-10-04,P012,Home & Kitchen,85.0,59.93,0,0.0,STORE_4,East,0
2024-10-14,P023,Apparel,29.0,239.97,0,0.0,STORE_5,West,0
2023-12-26,P021,Electronics,87.0,18.07,0,0.0,STORE_1,North,0
2024-10-05,P015,Sports,9.0,47.03,0,0.0,STORE_1,South,0
2024-10-24,P034,Beauty,21.0,129.18,0,0.0,STORE_5,North,0
2024-06-27,P028,Apparel,31.0,208.81,0,0.0,STORE_3,East,0
2024-07-02,P023,Apparel,54.0,239.97,0,0.0,STORE_5,North,0
2023-11-11,P026,Electronics,101.0,34.28,0,0.0,STORE_2,East,0
2023-07-26,P013,Apparel,98.0,79.05,0,0.0,STORE_3,West,0
2024-07-18,P027,Home & Kitchen,51.0,34.07,0,0.0,STORE_5,West,0
2025-06-20,P027,Home & Kitchen,50.0,34.07,0,0.0,STORE_1,East,0
2025-05-21,P040,Sports,30.0,208.72,0,0.0,STORE_4,North,0
2024-10-08,P001,Electronics,41.0,30.79,0,0.0,STORE_4,East,0
2024-05-26,P023,Apparel,64.0,239.97,0,0.0,STORE_4,North,0
2024-06-16,P005,Sports,100.0,45.34,0,0.0,STORE_1,North,0
2023-07-10,P039,Beauty,37.0,233.79,0,0.0,STORE_3,East,0
2023-04-01,P038,Apparel,50.0,161.42,0,0.0,STORE_4,South,0
2023-12-09,P015,Sports,17.0,47.03,0,0.0,STORE_4,East,0
2023-05-02,P014,Beauty,91.0,204.99,0,0.0,STORE_2,West,0
2023-04-21,P017,Home & Kitchen,47.0,227.88,0,0.0,STORE_1,East,0
2025-04-07,P011,Electronics,126.0,161.6,0,0.0,STORE_3,North,0
2024-12-06,P003,Apparel,102.0,142.21,0,0.0,STORE_1,East,0
2025-03-02,P040,Sports,111.0,173.24,1,0.17,STORE_3,East,0
2023-04-01,P001,Electronics,199.0,30.79,0,0.0,STORE_5,North,0
2024-01-05,P032,Home & Kitchen,66.0,234.71,0,0.0,STORE_1,South,0
2025-01-23,P003,Apparel,114.0,142.21,0,0.0,STORE_5,South,0
2024-11-10,P029,Beauty,50.0,69.94,0,0.0,STORE_3,East,0
2024-05-07,P005,Sports,107.0,45.34,0,0.0,STORE_2,North,0
2023-05-26,P030,Sports,36.0,223.79,0,0.0,STORE_3,North,0
2023-09-20,P016,Electronics,11.0,80.97,0,0.0,STORE_1,North,0
2024-11-16,P008,Apparel,117.0,101.77,0,0.0,STORE_4,East,0
2023-01-09,P025,Sports,61.0,114.22,0,0.0,STORE_1,North,0
2024-03-07,P039,Beauty,65.0,233.79,0,0.0,STORE_5,East,0
2023-08-29,P015,Sports,7.0,47.03,0,0.0,STORE_1,North,0
2023-07-22,P018,Apparel,63.0,116.75,0,0.0,STORE_3,East,0
2023-08-25,P040,Sports,42.0,185.76,1,0.11,STORE_3,West,0
2023-05-21,P031,Electronics,156.0,194.83,0,0.0,STORE_3,South,0
2023-03-01,P021,Electronics,75.0,18.07,0,0.0,STORE_2,North,0
2023-01-06,P038,Apparel,45.0,161.42,0,0.0,STORE_5,South,0
2023-03-09,P018,Apparel,34.0,116.75,0,0.0,STORE_4,East,0
2023-02-14,P017,Home & Kitchen,63.0,227.88,0,0.0,STORE_4,North,0
2023-10-02,P010,Sports,63.0,41.83,0,0.0,STORE_4,East,0
2025-02-18,P035,Sports,57.0,37.48,0,0.0,STORE_2,North,0
2025-04-16,P016,Electronics,54.0,80.97,0,0.0,STORE_3,East,0
2024-05-03,P038,Apparel,32.0,161.42,0,0.0,STORE_1,South,0
2023-02-11,P040,Sports,66.0,208.72,0,0.0,STORE_4,North,0
2023-01-26,P023,Apparel,108.0,239.97,0,0.0,STORE_5,East,0
2023-06-25,P003,Apparel,108.0,142.21,0,0.0,STORE_5,North,0
2023-02-28,P025,Sports,92.0,101.66,1,0.11,STORE_1,South,0
2025-06-21,P038,Apparel,67.0,122.68,1,0.24,STORE_3,North,0
2023-05-17,P002,Home & Kitchen,142.0,97.73,0,0.0,STORE_4,East,0
2024-01-12,P035,Sports,21.0,37.48,0,0.0,STORE_3,East,0
2023-12-08,P004,Beauty,132.0,179.75,1,0.26,STORE_5,West,0
2025-01-07,P022,Home & Kitchen,50.0,49.28,0,0.0,STORE_5,East,0
2024-11-17,P022,Home & Kitchen,47.0,49.28,0,0.0,STORE_3,South,0
2024-04-21,P028,Apparel,28.0,208.81,0,0.0,STORE_3,South,0
2024-03-22,P032,Home & Kitchen,101.0,234.71,0,0.0,STORE_1,South,0
2024-03-23,P003,Apparel,141.0,142.21,0,0.0,STORE_1,North,0
2024-08-08,P026,Electronics,96.0,34.28,0,0.0,STORE_1,North,0
2024-05-04,P005,Sports,130.0,45.34,0,0.0,STORE_5,East,0
2023-02-12,P025,Sports,94.0,114.22,0,0.0,STORE_1,South,0
2024-04-09,P021,Electronics,51.0,18.07,0,0.0,STORE_3,North,0
2025-05-30,P040,Sports,63.0,208.72,0,0.0,STORE_1,South,0
2023-10-26,P033,Apparel,22.0,153.05,0,0.0,STORE_5,North,0
2023-11-19,P035,Sports,22.0,37.48,0,0.0,STORE_2,South,0
2024-05-04,P036,Electronics,136.0,181.13,0,0.0,STORE_4,South,0
2023-12-02,P014,Beauty,72.0,204.99,0,0.0,STORE_3,East,0
2024-08-21,P039,Beauty,24.0,233.79,0,0.0,STORE_4,South,0
2023-10-21,P006,Electronics,76.0,121.63,0,0.0,STORE_5,East,0
2025-02-13,P027,Home & Kitchen,38.0,34.07,0,0.0,STORE_5,West,0
2023-06-02,P015,Sports,10.0,47.03,0,0.0,STORE_3,South,0
2023-03-15,P016,Electronics,34.0,80.97,0,0.0,STORE_4,North,0
2024-08-21,P036,Electronics,18.0,181.13,0,0.0,STORE_2,South,0
2023-03-16,P031,Electronics,173.0,194.83,0,0.0,STORE_4,South,0
2024-06-11,P005,Sports,88.0,45.34,0,0.0,STORE_2,South,0
2023-02-21,P011,Electronics,86.0,161.6,0,0.0,STORE_2,West,0
2025-03-12,P008,Apparel,147.0,101.77,0,0.0,STORE_2,South,0
2023-12-29,P004,Beauty,98.0,242.91,0,0.0,STORE_1,South,0
2025-06-05,P014,Beauty,74.0,204.99,0,0.0,STORE_2,South,0
2025-06-21,P015,Sports,26.0,47.03,0,0.0,STORE_1,South,0
2023-08-13,P036,Electronics,112.0,181.13,0,0.0,STORE_3,East,0
2024-11-12,P015,Sports,12.0,47.03,0,0.0,STORE_5,West,0
2024-09-08,P037,Home & Kitchen,16.0,168.41,0,0.0,STORE_2,West,0
2024-02-28,P032,Home & Kitchen,73.0,234.71,0,0.0,STORE_2,East,0
2024-11-15,P033,Apparel,70.0,153.05,0,0.0,STORE_4,East,0
2023-06-16,P030,Sports,31.0,223.79,0,0.0,STORE_4,South,0
2024-12-25,P005,Sports,237.0,45.34,0,0.0,STORE_5,West,1
2025-02-03,P039,Beauty,55.0,233.79,0,0.0,STORE_3,North,0
2024-12-19,P029,Beauty,55.0,69.94,0,0.0,STORE_3,South,0
2025-01-12,P012,Home & Kitchen,143.0,59.93,0,0.0,STORE_4,East,0
2024-09-29,P022,Home & Kitchen,57.0,49.28,0,0.0,STORE_2,East,0
2025-06-08,P010,Sports,105.0,41.83,0,0.0,STORE_1,South,0
2024-06-12,P006,Electronics,113.0,121.63,0,0.0,STORE_4,North,0
2024-08-14,P006,Electronics,62.0,121.63,0,0.0,STORE_2,West,0
2024-03-11,P024,Beauty,107.0,234.95,0,0.0,STORE_1,North,0
2025-05-11,P018,Apparel,92.0,116.75,0,0.0,STORE_5,East,0
2024-06-28,P024,Beauty,90.0,234.95,0,0.0,STORE_1,North,0
2025-04-17,P040,Sports,38.0,208.72,0,0.0,STORE_4,West,0
2025-06-05,P038,Apparel,51.0,138.82,1,0.14,STORE_1,West,0
2024-01-02,P040,Sports,94.0,208.72,0,0.0,STORE_5,North,0
2024-11-08,P016,Electronics,20.0,80.97,0,0.0,STORE_4,West,0
2023-01-14,P037,Home & Kitchen,43.0,168.41,0,0.0,STORE_4,South,0
2025-01-24,P028,Apparel,39.0,208.81,0,0.0,STORE_4,South,0
2023-04-28,P014,Beauty,96.0,204.99,0,0.0,STORE_2,East,0
2023-06-09,P024,Beauty,111.0,234.95,0,0.0,STORE_4,West,0
2023-10-16,P001,Electronics,51.0,30.79,0,0.0,STORE_3,West,0
2024-03-15,P013,Apparel,101.0,79.05,0,0.0,STORE_1,West,0
2024-12-13,P020,Sports,14.0,112.57,0,0.0,STORE_1,West,0
2023-10-15,P026,Electronics,95.0,34.28,0,0.0,STORE_5,West,0
2025-02-19,P009,Beauty,134.0,198.44,0,0.0,STORE_3,South,0
2024-02-13,P005,Sports,86.0,45.34,0,0.0,STORE_3,North,0
2025-03-15,P030,Sports,62.0,223.79,0,0.0,STORE_2,West,0
2023-12-23,P031,Electronics,125.0,194.83,0,0.0,STORE_1,West,0
2024-03-06,P014,Beauty,114.0,204.99,0,0.0,STORE_3,West,0
2024-08-31,P023,Apparel,50.0,239.97,0,0.0,STORE_1,North,0
2024-08-21,P018,Apparel,43.0,116.75,0,0.0,STORE_3,South,0
2025-06-08,P026,Electronics,157.0,34.28,0,0.0,STORE_4,West,0
2023-09-03,P030,Sports,17.0,223.79,0,0.0,STORE_5,South,0
2024-05-16,P003,Apparel,120.0,142.21,0,0.0,STORE_5,North,0
2023-06-25,P026,Electronics,158.0,34.28,0,0.0,STORE_1,North,0
2024-12-03,P030,Sports,23.0,223.79,0,0.0,STORE_3,West,0
2023-03-20,P032,Home & Kitchen,78.0,234.71,0,0.0,STORE_3,South,0
2024-08-24,P016,Electronics,45.0,80.97,0,0.0,STORE_4,North,0
2023-08-31,P037,Home & Kitchen,15.0,168.41,0,0.0,STORE_2,North,0
2023-11-26,P036,Electronics,104.0,181.13,0,0.0,STORE_3,North,0
2023-12-25,P029,Beauty,125.0,69.94,0,0.0,STORE_2,West,1
2025-01-29,P022,Home & Kitchen,65.0,49.28,0,0.0,STORE_1,West,0
2024-03-31,P039,Beauty,58.0,194.05,1,0.17,STORE_5,West,0
2023-07-03,P038,Apparel,69.0,121.06,1,0.25,STORE_3,East,0
2023-08-11,P022,Home & Kitchen,67.0,49.28,0,0.0,STORE_1,East,0
2024-01-27,P004,Beauty,158.0,242.91,0,0.0,STORE_3,West,0
2024-12-10,P008,Apparel,85.0,101.77,0,0.0,STORE_1,South,0
2024-03-30,P003,Apparel,146.0,142.21,0,0.0,STORE_3,North,0
2024-09-23,P003,Apparel,61.0,142.21,0,0.0,STORE_2,North,0
2025-02-06,P007,Home & Kitchen,31.0,113.79,0,0.0,STORE_4,North,0
2025-04-03,P001,Electronics,91.0,30.79,0,0.0,STORE_4,East,0
2023-08-06,P015,Sports,15.0,47.03,0,0.0,STORE_1,North,0
2025-01-09,P018,Apparel,70.0,116.75,0,0.0,STORE_3,South,0
2025-01-30,P024,Beauty,117.0,234.95,0,0.0,STORE_2,North,0
2024-03-18,P029,Beauty,121.0,52.46,1,0.25,STORE_3,East,0
2025-02-02,P040,Sports,51.0,208.72,0,0.0,STORE_3,East,0
2023-07-06,P034,Beauty,24.0,129.18,0,0.0,STORE_1,East,0
2023-08-10,P007,Home & Kitchen,17.0,113.79,0,0.0,STORE_4,West,0
2025-03-09,P024,Beauty,222.0,234.95,0,0.0,STORE_3,North,0
2023-08-08,P004,Beauty,40.0,242.91,0,0.0,STORE_1,East,0
2025-05-03,P025,Sports,109.0,114.22,0,0.0,STORE_4,East,0
2023-11-14,P032,Home & Kitchen,50.0,234.71,0,0.0,STORE_2,East,0
2023-01-08,P019,Beauty,34.0,82.04,0,0.0,STORE_3,West,0
2025-05-10,P016,Electronics,88.0,80.97,0,0.0,STORE_1,West,0
2025-01-09,P034,Beauty,26.0,129.18,0,0.0,STORE_3,South,0
2023-02-27,P026,Electronics,99.0,34.28,0,0.0,STORE_3,West,0
2023-10-05,P039,Beauty,17.0,233.79,0,0.0,STORE_5,West,0
2025-02-17,P038,Apparel,38.0,161.42,0,0.0,STORE_1,West,0
2023-03-24,P020,Sports,37.0,112.57,0,0.0,STORE_3,East,0
2024-09-02,P016,Electronics,27.0,80.97,0,0.0,STORE_5,North,0
2024-09-30,P032,Home & Kitchen,39.0,234.71,0,0.0,STORE_2,North,0
2023-04-19,P007,Home & Kitchen,44.0,92.17,1,0.19,STORE_2,South,0
2024-10-04,P004,Beauty,85.0,242.91,0,0.0,STORE_2,North,0
2024-07-20,P033,Apparel,65.0,153.05,0,0.0,STORE_4,South,0
2024-08-26,P028,Apparel,15.0,190.02,1,0.09,STORE_1,South,0
2025-04-24,P002,Home & Kitchen,96.0,97.73,0,0.0,STORE_4,North,0
2023-03-31,P022,Home & Kitchen,47.0,39.92,1,0.19,STORE_4,West,0
2024-09-30,P001,Electronics,51.0,30.79,0,0.0,STORE_4,South,0
2024-07-10,P008,Apparel,76.0,101.77,0,0.0,STORE_4,East,0
2024-01-15,P030,Sports,40.0,223.79,0,0.0,STORE_5,West,0
2024-10-05,P017,Home & Kitchen,62.0,227.88,0,0.0,STORE_3,South,0
2023-04-20,P034,Beauty,62.0,107.22,1,0.17,STORE_5,West,0
2023-02-23,P031,Electronics,107.0,194.83,0,0.0,STORE_1,East,0
2025-04-26,P014,Beauty,130.0,204.99,0,0.0,STORE_5,East,0
2023-03-15,P020,Sports,50.0,112.57,0,0.0,STORE_2,East,0
2023-11-01,P028,Apparel,23.0,208.81,0,0.0,STORE_3,North,0
2023-05-22,P035,Sports,19.0,37.48,0,0.0,STORE_1,North,0
2025-02-26,P038,Apparel,42.0,161.42,0,0.0,STORE_4,West,0
2024-01-29,P024,Beauty,139.0,234.95,0,0.0,STORE_5,North,0
2024-02-12,P014,Beauty,86.0,204.99,0,0.0,STORE_1,West,0
2023-09-03,P031,Electronics,67.0,194.83,0,0.0,STORE_4,East,0
2023-04-08,P014,Beauty,106.0,204.99,0,0.0,STORE_2,North,0
2023-07-13,P032,Home & Kitchen,60.0,234.71,0,0.0,STORE_4,North,0
2023-05-01,P010,Sports,93.0,41.83,0,0.0,STORE_3,South,0
2023-03-22,P031,Electronics,108.0,194.83,0,0.0,STORE_5,West,0
2024-10-12,P012,Home & Kitchen,151.0,52.74,1,0.12,STORE_2,West,0
2025-02-12,P009,Beauty,89.0,198.44,0,0.0,STORE_3,North,0
2024-12-18,P016,Electronics,46.0,80.97,0,0.0,STORE_4,North,0
2023-04-21,P038,Apparel,49.0,161.42,0,0.0,STORE_5,West,0
2023-11-11,P020,Sports,25.0,112.57,0,0.0,STORE_5,North,0
2025-05-08,P026,Electronics,68.0,34.28,0,0.0,STORE_2,North,0
2024-04-08,P035,Sports,36.0,37.48,0,0.0,STORE_4,North,0
2023-11-01,P024,Beauty,66.0,234.95,0,0.0,STORE_3,East,0
2024-01-19,P021,Electronics,93.0,18.07,0,0.0,STORE_2,North,0
2023-09-26,P004,Beauty,51.0,206.47,1,0.15,STORE_4,West,0
2023-05-01,P031,Electronics,160.0,194.83,0,0.0,STORE_5,East,0
2024-06-22,P004,Beauty,148.0,242.91,0,0.0,STORE_3,South,0
2023-09-17,P033,Apparel,43.0,153.05,0,0.0,STORE_3,South,0
2024-01-22,P008,Apparel,68.0,101.77,0,0.0,STORE_1,South,0
2023-12-16,P003,Apparel,94.0,142.21,0,0.0,STORE_4,East,0
2024-09-21,P039,Beauty,15.0,233.79,0,0.0,STORE_5,South,0
2023-04-09,P027,Home & Kitchen,113.0,34.07,0,0.0,STORE_4,North,0
2024-10-04,P036,Electronics,28.0,181.13,0,0.0,STORE_1,East,0
2024-03-23,P017,Home & Kitchen,53.0,227.88,0,0.0,STORE_3,East,0
2024-10-04,P013,Apparel,77.0,79.05,0,0.0,STORE_5,South,0
2025-03-04,P027,Home & Kitchen,82.0,34.07,0,0.0,STORE_5,East,0
2023-03-22,P026,Electronics,90.0,34.28,0,0.0,STORE_5,North,0
2023-02-04,P030,Sports,70.0,223.79,0,0.0,STORE_5,West,0
2025-05-09,P013,Apparel,62.0,79.05,0,0.0,STORE_2,South,0
2025-04-15,P023,Apparel,83.0,239.97,0,0.0,STORE_3,East,0
2025-04-07,P019,Beauty,26.0,82.04,0,0.0,STORE_3,East,0
2023-08-01,P023,Apparel,54.0,239.97,0,0.0,STORE_2,East,0
2024-09-12,P005,Sports,81.0,45.34,0,0.0,STORE_5,North,0
