date,product_id,category,quantity,price,promotion,discount,holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,day_of_week,month,week_of_year,is_weekend
2024-02-29,P013,Apparel,80.0,79.05,0.0,0.0,0.0,105.0,108.0,99.0,102.0,106.71428571428571,19.576467894849852,111.28571428571429,21.247365706142144,108.67857142857143,30.982735421196956,3,2,9,0
2024-03-01,P013,Apparel,68.0,79.05,0.0,0.0,0.0,80.0,134.0,78.0,193.0,102.71428571428571,21.982677162668047,109.92857142857143,22.65277801172182,107.89285714285714,31.434045338600708,4,3,9,0
2024-03-02,P013,Apparel,154.0,79.05,0.0,0.0,0.0,68.0,94.0,123.0,137.0,93.28571428571429,20.426406811725055,109.21428571428571,23.862357132355637,103.42857142857143,27.533721508466996,5,3,9,1
2024-03-03,P013,Apparel,75.0,79.05,0.0,0.0,0.0,154.0,131.0,109.0,108.0,101.85714285714286,30.754016385010853,111.42857142857143,26.529270585566305,104.03571428571429,28.47283584317479,6,3,9,1
2024-03-04,P013,Apparel,146.0,79.05,0.0,0.0,0.0,75.0,82.0,147.0,36.0,93.85714285714286,29.151492651483842,109.0,28.267948688875872,102.85714285714286,28.981110432569004,0,3,10,0
2024-03-05,P013,Apparel,84.0,79.05,0.0,0.0,0.0,146.0,93.0,117.0,64.0,103.0,34.38022687534206,108.92857142857143,28.16562084886811,106.78571428571429,26.968235283119895,1,3,10,0
2024-03-06,P013,Apparel,118.0,79.05,0.0,0.0,0.0,84.0,105.0,138.0,95.0,101.71428571428571,34.9795858833609,106.57142857142857,28.811627689352896,107.5,26.0419888868954,2,3,10,0
2024-03-07,P013,Apparel,120.0,79.05,0.0,0.0,0.0,118.0,80.0,108.0,63.0,103.57142857142857,35.52396910470976,105.14285714285714,27.603949390948003,108.32142857142857,25.995802469470807,3,3,10,0
2024-03-08,P013,Apparel,77.0,79.05,0.0,0.0,0.0,120.0,68.0,134.0,97.0,109.28571428571429,34.29632772233913,106.0,27.884376656802967,110.35714285714286,24.504291817155543,4,3,10,0
2024-03-09,P013,Apparel,139.0,79.05,0.0,0.0,0.0,77.0,154.0,94.0,128.0,110.57142857142857,32.61828292464784,101.92857142857143,27.641841989480834,109.64285714285714,25.189966088393014,5,3,10,1
2024-03-10,P013,Apparel,131.0,79.05,0.0,0.0,0.0,139.0,75.0,131.0,113.0,108.42857142857143,29.647131074563912,105.14285714285714,29.22026994783198,110.03571428571429,25.56977692635371,6,3,10,1
2024-03-11,P013,Apparel,120.0,79.05,0.0,0.0,0.0,131.0,146.0,82.0,95.0,116.42857142857143,26.513249158720118,105.14285714285714,29.22026994783198,110.67857142857143,25.871553907473363,0,3,11,0
2024-03-12,P013,Apparel,135.0,79.05,0.0,0.0,0.0,120.0,84.0,93.0,150.0,112.71428571428571,23.30746865788062,107.85714285714286,28.664792510505393,111.57142857142857,25.741490606107824,1,3,11,0
2024-03-13,P013,Apparel,125.0,79.05,0.0,0.0,0.0,135.0,118.0,105.0,104.0,120.0,20.655911179772705,110.85714285714286,29.183391332576917,111.03571428571429,25.05916279949589,2,3,11,0
2024-03-14,P013,Apparel,120.0,64.82,1.0,0.18,0.0,125.0,120.0,80.0,99.0,121.0,20.712315177207792,112.28571428571429,29.36357914525707,111.78571428571429,25.154864256584535,3,3,11,0
2024-03-15,P013,Apparel,101.0,79.05,0.0,0.0,0.0,120.0,77.0,68.0,78.0,121.0,20.712315177207792,115.14285714285714,27.889499382817384,112.53571428571429,25.072461125272593,4,3,11,0
2024-03-16,P013,Apparel,220.0,79.05,0.0,0.0,0.0,101.0,139.0,154.0,123.0,124.42857142857143,12.620844436316714,117.5,24.82477050788639,113.35714285714286,24.26278095525198,5,3,11,1
2024-03-17,P013,Apparel,108.0,79.05,0.0,0.0,0.0,220.0,131.0,75.0,109.0,136.0,38.600518131237465,122.21428571428571,36.02814833609226,116.82142857142857,31.527828473492537,6,3,11,1
2024-03-18,P013,Apparel,117.0,79.05,0.0,0.0,0.0,108.0,120.0,146.0,147.0,132.71428571428572,40.04877978047214,124.57142857142857,33.70622924786878,116.78571428571429,31.53758151188905,0,3,12,0
2024-03-19,P013,Apparel,168.0,66.4,1.0,0.16,0.0,117.0,135.0,84.0,117.0,132.28571428571428,40.22318686907782,122.5,33.17494420608598,115.71428571428571,30.977718567045024,1,3,12,0
2024-03-20,P013,Apparel,120.0,79.05,0.0,0.0,0.0,168.0,125.0,118.0,138.0,137.0,42.46567241117612,128.5,33.272187507563366,117.53571428571429,32.51721155971166,2,3,12,0
2024-03-21,P013,Apparel,112.0,79.05,0.0,0.0,0.0,120.0,120.0,120.0,108.0,136.28571428571428,42.742306464494334,128.64285714285714,33.22790102599622,116.89285714285714,32.274676790089785,3,3,12,0
2024-03-22,P013,Apparel,116.0,79.05,0.0,0.0,0.0,112.0,101.0,77.0,134.0,135.14285714285714,43.352925973643146,128.07142857142858,33.455974022619515,117.03571428571429,32.24269327834243,4,3,12,0
2024-03-23,P013,Apparel,112.0,79.05,0.0,0.0,0.0,116.0,220.0,139.0,94.0,137.28571428571428,41.72415082305156,130.85714285714286,30.35648997358682,116.39285714285714,32.070915964369476,5,3,12,1
2024-03-24,P013,Apparel,167.0,79.05,0.0,0.0,0.0,112.0,108.0,131.0,131.0,121.85714285714286,20.72380733543389,128.92857142857142,30.655566154676222,117.03571428571429,31.784554999369345,6,3,12,1
2024-03-25,P013,Apparel,122.0,79.05,0.0,0.0,0.0,167.0,117.0,120.0,82.0,130.28571428571428,25.578078411758927,131.5,32.30801281892289,118.32142857142857,33.0723713397111,0,3,13,0
2024-03-26,P013,Apparel,105.0,79.05,0.0,0.0,0.0,122.0,168.0,135.0,93.0,131.0,25.21243079646743,131.64285714285714,32.25763390354194,119.75,32.30024079717601,1,3,13,0
2024-03-27,P013,Apparel,133.0,79.05,0.0,0.0,0.0,105.0,120.0,125.0,105.0,122.0,20.631690833924882,129.5,33.00524433853123,120.17857142857143,32.01047695553181,2,3,13,0
2024-03-28,P013,Apparel,92.0,79.05,0.0,0.0,0.0,133.0,112.0,120.0,80.0,123.85714285714286,21.003401085130243,130.07142857142858,32.99059139935376,121.17857142857143,31.956050341666934,3,3,13,0
2024-03-29,P013,Apparel,108.0,79.05,0.0,0.0,0.0,92.0,116.0,101.0,68.0,121.0,24.027761721253327,128.07142857142858,34.46394835569091,121.60714285714286,31.459956070834462,4,3,13,0
2024-03-30,P013,Apparel,153.0,79.05,0.0,0.0,0.0,108.0,112.0,220.0,154.0,119.85714285714286,24.491009040248162,128.57142857142858,34.08973291344308,123.03571428571429,29.799928091955397,5,3,13,1
2024-03-31,P013,Apparel,89.0,79.05,0.0,0.0,0.0,153.0,167.0,108.0,75.0,125.71428571428571,27.06605676066282,123.78571428571429,23.245110557602434,123.0,29.762019047399587,6,3,13,1
2024-04-01,P013,Apparel,161.0,79.05,0.0,0.0,0.0,89.0,122.0,117.0,146.0,114.57142857142857,22.984466804468358,122.42857142857143,24.74396363284856,123.5,29.034462281915918,0,4,14,0
2024-04-02,P013,Apparel,90.0,79.05,0.0,0.0,0.0,161.0,105.0,168.0,84.0,120.14285714285714,29.01969774382308,125.57142857142857,26.71707689479133,124.03571428571429,29.597900504693104,1,4,14,0
2024-04-03,P013,Apparel,94.0,79.05,0.0,0.0,0.0,90.0,133.0,120.0,118.0,118.0,30.822070014844776,120.0,25.283013452331303,124.25,29.317704169627195,2,4,14,0
2024-04-04,P013,Apparel,105.0,79.05,0.0,0.0,0.0,94.0,92.0,112.0,120.0,112.42857142857143,31.181496344558393,118.14285714285714,26.22053553069579,123.39285714285714,29.853145855341868,3,4,14,0
2024-04-05,P013,Apparel,124.0,79.05,0.0,0.0,0.0,105.0,108.0,116.0,77.0,114.28571428571429,30.13145801159904,117.64285714285714,26.4127217100371,122.85714285714286,30.05022251191946,4,4,14,0
2024-04-06,P013,Apparel,151.0,79.05,0.0,0.0,0.0,124.0,153.0,112.0,139.0,116.57142857142857,30.181987690547732,118.21428571428571,26.46093948977087,124.53571428571429,28.675040305253876,5,4,14,1
2024-04-07,P013,Apparel,171.0,79.05,0.0,0.0,0.0,151.0,89.0,167.0,131.0,116.28571428571429,29.786542183309717,121.0,27.776581170807496,124.96428571428571,28.987202978347778,6,4,14,1
2024-04-08,P013,Apparel,103.0,79.05,0.0,0.0,0.0,171.0,161.0,122.0,120.0,128.0,33.196385345395555,121.28571428571429,28.30174925669802,126.39285714285714,30.2536674063557,0,4,15,0
2024-04-09,P013,Apparel,113.0,79.05,0.0,0.0,0.0,103.0,90.0,105.0,135.0,119.71428571428571,30.73388079256217,119.92857142857143,28.717360832548827,125.78571428571429,30.55578643491413,1,4,15,0
2024-04-10,P013,Apparel,66.0,79.05,0.0,0.0,0.0,113.0,94.0,133.0,125.0,123.0,28.14841617806101,120.5,28.476035808809687,125.0,30.592906464177666,2,4,15,0
2024-04-11,P013,Apparel,78.0,79.05,0.0,0.0,0.0,66.0,105.0,92.0,120.0,119.0,34.27827300200512,115.71428571428571,31.665143591673733,122.89285714285714,32.56143968711077,3,4,15,0
2024-04-12,P013,Apparel,102.0,79.05,0.0,0.0,0.0,78.0,124.0,108.0,101.0,115.14285714285714,37.48523518857592,114.71428571428571,32.67657022636004,121.39285714285714,33.648883406397786,4,4,15,0
2024-04-13,P013,Apparel,136.0,79.05,0.0,0.0,0.0,102.0,151.0,153.0,220.0,112.0,37.541088600802816,114.28571428571429,32.81047809050442,121.42857142857143,33.62696071268536,5,4,15,1
2024-04-14,P013,Apparel,124.0,79.05,0.0,0.0,0.0,136.0,171.0,89.0,108.0,109.85714285714286,35.30546969629754,113.07142857142857,31.558161898589415,118.42857142857143,27.738766256615516,6,4,15,1
2024-04-15,P013,Apparel,118.0,79.05,0.0,0.0,0.0,124.0,103.0,161.0,117.0,103.14285714285714,24.57931767040841,115.57142857142857,30.8836882156616,119.0,27.680719322702227,0,4,16,0
2024-04-16,P013,Apparel,103.0,79.05,0.0,0.0,0.0,118.0,113.0,90.0,168.0,105.28571428571429,25.210542012646663,112.5,28.024028151679982,119.03571428571429,27.678688342473645,1,4,16,0
2024-04-17,P013,Apparel,99.0,79.05,0.0,0.0,0.0,103.0,66.0,94.0,120.0,103.85714285714286,24.982851261272224,113.42857142857143,27.430231176889134,116.71428571428571,26.10074093294433,2,4,16,0
2024-04-18,P013,Apparel,164.0,79.05,0.0,0.0,0.0,99.0,78.0,105.0,112.0,108.57142857142857,19.06005546386757,113.78571428571429,27.189303811577076,115.96428571428571,26.30375574205259,3,4,16,0
2024-04-19,P013,Apparel,98.0,79.05,0.0,0.0,0.0,164.0,102.0,124.0,116.0,120.85714285714286,23.31257580097454,118.0,30.135591020483457,117.82142857142857,27.806279029009826,4,4,16,0
2024-04-20,P013,Apparel,155.0,79.05,0.0,0.0,0.0,98.0,136.0,151.0,112.0,120.28571428571429,23.89361341247395,116.14285714285714,30.535873336774863,117.17857142857143,28.056891371624754,5,4,16,1
2024-04-21,P013,Apparel,86.0,79.05,0.0,0.0,0.0,155.0,124.0,171.0,167.0,123.0,26.87005768508868,116.42857142857143,30.903607670189004,118.71428571428571,28.92628836767961,6,4,16,1
2024-04-22,P013,Apparel,107.0,79.05,0.0,0.0,0.0,86.0,118.0,103.0,122.0,117.57142857142857,30.259197735879265,110.35714285714286,27.52231861558944,115.82142857142857,27.95241137339138,0,4,17,0
2024-04-23,P013,Apparel,118.0,67.98,1.0,0.14,0.0,107.0,103.0,113.0,105.0,116.0,30.51775439532415,110.64285714285714,27.460761216568738,115.28571428571429,27.973343320167057,1,4,17,0
2024-04-24,P013,Apparel,153.0,79.05,0.0,0.0,0.0,118.0,99.0,66.0,133.0,118.14285714285714,29.974592415513904,111.0,27.52621128474289,115.75,27.90410164991676,2,4,17,0
2024-04-25,P013,Apparel,90.0,79.05,0.0,0.0,0.0,153.0,164.0,78.0,92.0,125.85714285714286,31.15246684415511,117.21428571428571,26.382332583141125,116.46428571428571,28.60909223883479,3,4,17,0
2024-04-26,P013,Apparel,103.0,79.05,0.0,0.0,0.0,90.0,98.0,102.0,108.0,115.28571428571429,28.49394254757939,118.07142857142857,25.17771996066323,116.39285714285714,28.67485578860603,4,4,17,0
2024-04-27,P013,Apparel,100.0,79.05,0.0,0.0,0.0,103.0,155.0,136.0,153.0,116.0,28.04757862395005,118.14285714285714,25.129991713418462,116.21428571428571,28.74454169487967,5,4,17,1
2024-04-28,P013,Apparel,98.0,79.05,0.0,0.0,0.0,100.0,86.0,124.0,89.0,108.14285714285714,22.445701677816107,115.57142857142857,25.003735984584605,114.32142857142857,27.96698261168185,6,4,17,1
2024-04-29,P013,Apparel,101.0,79.05,0.0,0.0,0.0,98.0,107.0,118.0,161.0,109.85714285714286,20.876051442011654,113.71428571428571,25.293442663232703,114.64285714285714,27.715772065089936,0,4,18,0
2024-04-30,P013,Apparel,112.0,79.05,0.0,0.0,0.0,101.0,118.0,103.0,90.0,109.0,21.134489978862977,112.5,25.47925249477124,112.5,26.281242430747117,1,4,18,0
2024-05-01,P013,Apparel,129.0,79.05,0.0,0.0,0.0,112.0,153.0,99.0,94.0,108.14285714285714,20.828094579426047,113.14285714285714,25.33424906769834,113.28571428571429,25.90989678332876,2,5,18,0
2024-05-02,P013,Apparel,89.0,79.05,0.0,0.0,0.0,129.0,90.0,164.0,105.0,104.71428571428571,12.539461521057753,115.28571428571429,25.314722294253254,114.53571428571429,25.7890044655227,3,5,18,0
2024-05-03,P013,Apparel,88.0,79.05,0.0,0.0,0.0,89.0,103.0,98.0,124.0,104.57142857142857,12.739141034061404,109.92857142857143,21.92106217848411,113.96428571428571,26.182383309530753,4,5,18,0
2024-05-04,P013,Apparel,161.0,79.05,0.0,0.0,0.0,88.0,100.0,155.0,151.0,102.42857142857143,14.222718245318193,109.21428571428571,22.495054401522843,112.67857142857143,26.552608257777695,5,5,18,1
2024-05-05,P013,Apparel,170.0,79.05,0.0,0.0,0.0,161.0,98.0,86.0,171.0,111.14285714285714,26.162495876276473,109.64285714285714,23.470463083685353,113.03571428571429,27.1477195588999,6,5,18,1
2024-05-06,P013,Apparel,100.0,79.05,0.0,0.0,0.0,170.0,101.0,107.0,103.0,121.42857142857143,33.31094486229775,115.64285714285714,27.37378628951745,113.0,27.069184338297667,0,5,19,0
2024-05-07,P013,Apparel,114.0,79.05,0.0,0.0,0.0,100.0,112.0,118.0,113.0,121.28571428571429,33.415137715882935,115.14285714285714,27.6067359195517,112.89285714285714,27.116127886082676,1,5,19,0
2024-05-08,P013,Apparel,143.0,79.05,0.0,0.0,0.0,114.0,129.0,153.0,66.0,121.57142857142857,33.3309522959122,114.85714285714286,27.59558811687987,112.92857142857143,27.116932760325998,2,5,19,0
2024-05-09,P013,Apparel,167.0,79.05,0.0,0.0,0.0,143.0,89.0,90.0,78.0,123.57142857142857,34.25812381930805,114.14285714285714,26.6454127755233,115.67857142857143,26.06552082083483,3,5,19,0
2024-05-10,P013,Apparel,112.0,79.05,0.0,0.0,0.0,167.0,88.0,103.0,102.0,134.71428571428572,33.82166113461543,119.64285714285714,29.11147577808481,118.85714285714286,26.718996274275717,4,5,19,0
2024-05-11,P013,Apparel,144.0,79.05,0.0,0.0,0.0,112.0,161.0,100.0,136.0,138.14285714285714,29.1971949076651,120.28571428571429,28.813534670702527,119.21428571428571,26.55163682316809,5,5,19,1
2024-05-12,P013,Apparel,126.0,79.05,0.0,0.0,0.0,144.0,170.0,98.0,124.0,135.71428571428572,27.644856578359914,123.42857142857143,28.83031066753892,119.5,26.78100487700601,6,5,19,1
2024-05-13,P013,Apparel,66.0,79.05,0.0,0.0,0.0,126.0,100.0,101.0,118.0,129.42857142857142,23.19380048531017,125.42857142857143,27.886347047405586,119.57142857142857,26.79611438309188,0,5,20,0
2024-05-14,P013,Apparel,110.0,79.05,0.0,0.0,0.0,66.0,114.0,112.0,103.0,124.57142857142857,32.19656887960331,122.92857142857143,31.570347055216367,117.71428571428571,28.64709557103621,1,5,20,0
2024-05-15,P013,Apparel,134.0,79.05,0.0,0.0,0.0,110.0,143.0,129.0,99.0,124.0,32.44996147917579,122.78571428571429,31.62807557906678,117.96428571428571,28.544289359282583,2,5,20,0
2024-05-16,P013,Apparel,83.0,79.05,0.0,0.0,0.0,134.0,167.0,89.0,164.0,122.71428571428571,31.742265649625914,123.14285714285714,31.73170494790808,119.21428571428571,28.4492493461565,3,5,20,0
2024-05-17,P013,Apparel,56.0,79.05,0.0,0.0,0.0,83.0,112.0,88.0,98.0,110.71428571428571,27.84908308313615,122.71428571428571,32.26436131382437,116.32142857142857,27.838227874937182,4,5,20,0
2024-05-18,P013,Apparel,138.0,79.05,0.0,0.0,0.0,56.0,144.0,161.0,155.0,102.71428571428571,34.63482970322533,120.42857142857143,35.84735648598043,114.82142857142857,29.91599791444253,5,5,20,1
2024-05-19,P013,Apparel,117.0,57.71,1.0,0.27,0.0,138.0,126.0,170.0,86.0,101.85714285714286,33.49840081470827,118.78571428571429,34.34032966874719,114.21428571428571,29.23513505515445,6,5,20,1
2024-05-20,P013,Apparel,63.0,79.05,0.0,0.0,0.0,117.0,66.0,100.0,107.0,100.57142857142857,32.577380408585725,115.0,31.021084641058092,115.32142857142857,28.70933977778293,0,5,21,0
2024-05-21,P013,Apparel,61.0,79.05,0.0,0.0,0.0,63.0,110.0,114.0,118.0,100.14285714285714,33.12314684843286,112.35714285714286,33.84491131585398,113.75,30.339590319263376,1,5,21,0
2024-05-22,P013,Apparel,52.0,79.05,0.0,0.0,0.0,61.0,134.0,143.0,153.0,93.14285714285714,35.76510669832884,108.57142857142857,36.506510032119955,111.71428571428571,31.915231639172074,2,5,21,0
2024-05-23,P013,Apparel,125.0,79.05,0.0,0.0,0.0,52.0,83.0,167.0,90.0,81.42857142857143,33.51048165801813,102.07142857142857,37.976641172242665,108.10714285714286,32.77232265609401,3,5,21,0
2024-05-24,P013,Apparel,103.0,79.05,0.0,0.0,0.0,125.0,56.0,112.0,103.0,87.42857142857143,37.375826157455975,99.07142857142857,33.89228250187373,109.35714285714286,32.723549438144516,4,5,21,0
2024-05-25,P013,Apparel,178.0,79.05,0.0,0.0,0.0,103.0,138.0,144.0,100.0,94.14285714285714,34.93054332733527,98.42857142857143,33.71307503879513,109.35714285714286,32.723549438144516,5,5,21,1
2024-05-26,P013,Apparel,140.0,79.05,0.0,0.0,0.0,178.0,117.0,126.0,98.0,99.85714285714286,45.09408154598761,100.85714285714286,38.17743421861252,112.14285714285714,35.12908922891269,6,5,21,1
2024-05-27,P013,Apparel,148.0,79.05,0.0,0.0,0.0,140.0,63.0,66.0,101.0,103.14285714285714,47.33366867755108,101.85714285714286,39.05983012853911,113.64285714285714,35.398487397809944,0,5,22,0
2024-05-28,P013,Apparel,84.0,79.05,0.0,0.0,0.0,148.0,61.0,110.0,112.0,115.28571428571429,46.20863658709361,107.71428571428571,39.415788658916824,115.32142857142857,35.88774016540876,1,5,22,0
2024-05-29,P013,Apparel,107.0,79.05,0.0,0.0,0.0,84.0,52.0,134.0,129.0,118.57142857142857,42.36294427467287,105.85714285714286,39.90923768687212,114.32142857142857,36.370575786874504,2,5,22,0
2024-05-30,P013,Apparel,69.0,79.05,0.0,0.0,0.0,107.0,125.0,83.0,89.0,126.42857142857143,31.722006782133214,103.92857142857143,39.088586344578694,113.53571428571429,36.2792483719531,3,5,22,0
2024-05-31,P013,Apparel,117.0,70.35,1.0,0.11,0.0,69.0,103.0,56.0,88.0,118.42857142857143,38.48314411469484,102.92857142857143,39.837099611976114,112.82142857142857,36.97051234522971,4,5,22,0
2024-06-01,P013,Apparel,158.0,79.05,0.0,0.0,0.0,117.0,178.0,138.0,161.0,120.42857142857143,37.907154746200256,107.28571428571429,37.58155965860953,113.85714285714286,36.65425475349882,5,6,22,1
2024-06-02,P013,Apparel,117.0,79.05,0.0,0.0,0.0,158.0,140.0,117.0,170.0,117.57142857142857,33.32095008077809,108.71428571428571,39.18482549980987,113.75,36.51547109965348,6,6,22,1
2024-06-03,P013,Apparel,92.0,79.05,0.0,0.0,0.0,117.0,148.0,63.0,100.0,114.28571428571429,31.841871206082615,108.71428571428571,39.18482549980987,111.85714285714286,34.82625051405512,0,6,23,0
2024-06-04,P013,Apparel,97.0,79.05,0.0,0.0,0.0,92.0,84.0,61.0,114.0,106.28571428571429,28.854313864159366,110.78571428571429,37.303698664689186,111.57142857142857,34.95968956069109,1,6,23,0
2024-06-05,P013,Apparel,101.0,79.05,0.0,0.0,0.0,97.0,107.0,52.0,143.0,108.14285714285714,27.57068836904237,113.35714285714286,34.76206407710995,110.96428571428571,35.06341571628642,2,6,23,0
2024-06-06,P013,Apparel,101.0,79.05,0.0,0.0,0.0,101.0,69.0,125.0,167.0,107.28571428571429,27.705079472389528,116.85714285714286,30.2879949379723,109.46428571428571,34.53659588069524,3,6,23,0
2024-06-07,P013,Apparel,128.0,79.05,0.0,0.0,0.0,101.0,117.0,103.0,112.0,111.85714285714286,22.482797656790442,115.14285714285714,30.470306208496808,107.10714285714286,32.66591754890975,4,6,23,0
2024-06-08,P013,Apparel,96.0,79.05,0.0,0.0,0.0,128.0,158.0,178.0,144.0,113.42857142857143,23.272710362547784,116.92857142857143,30.436476814492163,107.67857142857143,32.8938287259779,5,6,23,1
2024-06-09,P013,Apparel,110.0,79.05,0.0,0.0,0.0,96.0,117.0,140.0,126.0,104.57142857142857,13.023787760058072,111.07142857142857,25.223506392356995,105.96428571428571,32.173697726509864,6,6,23,1
2024-06-10,P013,Apparel,99.0,79.05,0.0,0.0,0.0,110.0,92.0,148.0,66.0,103.57142857142857,12.149857925878736,108.92857142857143,23.811646425531045,105.39285714285714,31.945948894870092,0,6,24,0
2024-06-11,P013,Apparel,76.0,79.05,0.0,0.0,0.0,99.0,97.0,84.0,110.0,104.57142857142857,11.296860077872896,105.42857142857143,21.070264449124622,106.57142857142857,31.03454296655354,1,6,24,0
2024-06-12,P013,Apparel,86.0,79.05,0.0,0.0,0.0,76.0,101.0,107.0,134.0,101.57142857142857,15.60830059997046,104.85714285714286,21.792225652766632,105.35714285714286,31.556198294370816,2,6,24,0
2024-06-13,P013,Apparel,114.0,79.05,0.0,0.0,0.0,86.0,101.0,69.0,83.0,99.42857142857143,16.69188568194253,103.35714285714286,22.349004943800594,103.64285714285714,31.24480909268124,3,6,24,0
2024-06-14,P013,Apparel,77.0,79.05,0.0,0.0,0.0,114.0,128.0,117.0,56.0,101.28571428571429,17.594642041582407,106.57142857142857,20.155985122631364,104.75,31.03477738614228,4,6,24,0
2024-06-15,P013,Apparel,191.0,79.05,0.0,0.0,0.0,77.0,96.0,158.0,138.0,94.0,15.066519173319032,103.71428571428571,21.362903041806558,105.5,30.05119089277619,5,6,24,1
2024-06-16,P013,Apparel,159.0,79.05,0.0,0.0,0.0,191.0,110.0,117.0,117.0,107.57142857142857,39.74442159119993,106.07142857142857,28.456347908045704,107.39285714285714,33.630166446779526,6,6,24,1
2024-06-17,P013,Apparel,99.0,79.05,0.0,0.0,0.0,159.0,99.0,92.0,63.0,114.57142857142857,44.29769423215735,109.07142857142857,31.72347901600833,108.89285714285714,34.983953237548555,0,6,25,0
2024-06-18,P013,Apparel,108.0,79.05,0.0,0.0,0.0,99.0,76.0,97.0,61.0,114.57142857142857,44.29769423215735,109.57142857142857,31.48800574019424,110.17857142857143,33.87892775799945,1,6,25,0
2024-06-19,P013,Apparel,112.0,79.05,0.0,0.0,0.0,108.0,86.0,101.0,52.0,119.14285714285714,41.19639373953562,110.35714285714286,31.2867805528571,111.85714285714286,32.487848766274396,2,6,25,0
2024-06-20,P013,Apparel,107.0,79.05,0.0,0.0,0.0,112.0,114.0,101.0,125.0,122.85714285714286,38.8133506731406,111.14285714285714,31.171626997484893,114.0,30.298514815086214,3,6,25,0
2024-06-21,P013,Apparel,97.0,79.05,0.0,0.0,0.0,107.0,77.0,128.0,103.0,121.85714285714286,39.168135737393094,111.57142857142857,31.0625034547945,113.35714285714286,30.2473926463879,4,6,25,0
2024-06-22,P013,Apparel,187.0,79.05,0.0,0.0,0.0,97.0,191.0,96.0,178.0,124.71428571428571,35.94771335200736,109.35714285714286,30.90583002720247,113.14285714285714,30.34458190177696,5,6,25,1
2024-06-23,P013,Apparel,93.0,79.05,0.0,0.0,0.0,187.0,159.0,110.0,140.0,124.14285714285714,34.72956747704829,115.85714285714286,36.873707837296855,113.46428571428571,31.09541128807596,6,6,25,1
2024-06-24,P013,Apparel,85.0,79.05,0.0,0.0,0.0,93.0,99.0,99.0,148.0,114.71428571428571,32.58176527709052,114.64285714285714,37.358156647937896,111.78571428571429,30.877724372658385,0,6,26,0
2024-06-25,P013,Apparel,95.0,79.05,0.0,0.0,0.0,85.0,108.0,76.0,84.0,112.71428571428571,34.10138944243701,113.64285714285714,37.99110653592726,109.53571428571429,30.433269006694996,1,6,26,0
2024-06-26,P013,Apparel,108.0,79.05,0.0,0.0,0.0,95.0,112.0,86.0,107.0,110.85714285714286,34.74875811415687,115.0,36.865660486107146,109.92857142857143,30.161207082913847,2,6,26,0
2024-06-27,P013,Apparel,162.0,73.52,1.0,0.07,0.0,108.0,107.0,114.0,69.0,110.28571428571429,34.759719435549066,116.57142857142857,35.99297855824805,109.96428571428571,30.15820279405249,3,6,26,0
2024-06-28,P013,Apparel,93.0,79.05,0.0,0.0,0.0,162.0,97.0,77.0,117.0,118.14285714285714,39.75101076882009,120.0,37.961518977471385,113.28571428571429,30.597575724420377,4,6,26,0
2024-06-29,P013,Apparel,127.0,79.05,0.0,0.0,0.0,93.0,187.0,191.0,158.0,117.57142857142857,40.13251858056059,121.14285714285714,36.79016829964875,112.42857142857143,30.824988145656977,5,6,26,1
2024-06-30,P013,Apparel,121.0,79.05,0.0,0.0,0.0,127.0,93.0,159.0,117.0,109.0,27.13546265191227,116.57142857142857,30.95583525385374,111.32142857142857,29.662363697214342,6,6,26,1
2024-07-01,P013,Apparel,140.0,61.66,1.0,0.22,0.0,121.0,85.0,99.0,92.0,113.0,26.438608132804436,113.85714285714286,28.5195132735928,111.46428571428571,29.700333135501825,0,7,27,0
2024-07-02,P013,Apparel,120.0,79.05,0.0,0.0,0.0,140.0,95.0,108.0,97.0,120.85714285714286,24.855774456039736,116.78571428571429,28.977918838656752,113.17857142857143,29.919711787367746,1,7,27,0
2024-07-03,P013,Apparel,101.0,79.05,0.0,0.0,0.0,120.0,108.0,112.0,101.0,124.42857142857143,22.172484020042535,117.64285714285714,28.875347864323842,114.0,29.77446084345638,2,7,27,0
2024-07-04,P013,Apparel,303.0,79.05,0.0,0.0,1.0,101.0,162.0,107.0,101.0,123.42857142857143,23.172232972943608,116.85714285714286,29.188662558911798,114.0,29.77446084345638,3,7,27,0
2024-07-05,P013,Apparel,85.0,79.05,0.0,0.0,0.0,303.0,93.0,97.0,128.0,143.57142857142858,72.041324119927,130.85714285714286,57.434721665097726,121.21428571428571,46.36038949669979,4,7,27,0
2024-07-06,P013,Apparel,150.0,60.87,1.0,0.23,0.0,85.0,127.0,187.0,96.0,142.42857142857142,73.03391254035604,130.0,58.06495037058462,119.67857142857143,46.83703312505682,5,7,27,1
2024-07-07,P013,Apparel,100.0,79.05,0.0,0.0,0.0,150.0,121.0,93.0,110.0,145.71428571428572,72.74089699225664,127.35714285714286,56.079074861864754,121.60714285714286,46.937578158510064,6,7,27,1
2024-07-08,P013,Apparel,97.0,79.05,0.0,0.0,0.0,100.0,140.0,85.0,99.0,142.71428571428572,74.34539727002667,127.85714285714286,55.77958979198961,121.25,47.06703257648132,0,7,28,0
