date,product_id,category,quantity,price,promotion,discount,store,region,holiday
2023-01-27,P012,Home & Kitchen,57,59.93,0,0.0,STORE_1,West,0
2023-01-28,P012,Home & Kitchen,107,59.93,0,0.0,STORE_4,West,0
2023-01-29,P012,Home & Kitchen,126,59.93,0,0.0,STORE_2,North,0
2023-01-30,P012,Home & Kitchen,94,59.93,0,0.0,STORE_3,South,0
2023-01-31,P012,Home & Kitchen,36,59.93,0,0.0,STORE_1,West,0
2023-02-01,P012,Home & Kitchen,91,59.93,0,0.0,STORE_3,South,0
2023-02-02,P012,Home & Kitchen,64,59.93,0,0.0,STORE_1,North,0
2023-02-03,P012,Home & Kitchen,99,59.93,0,0.0,STORE_3,East,0
2023-02-04,P012,Home & Kitchen,75,59.93,0,0.0,STORE_5,East,0
2023-02-05,P012,Home & Kitchen,73,59.93,0,0.0,STORE_5,East,0
2023-02-06,P012,Home & Kitchen,73,59.93,0,0.0,STORE_5,South,0
2023-02-07,P012,Home & Kitchen,68,59.93,0,0.0,STORE_3,West,0
2023-02-08,P012,Home & Kitchen,69,59.93,0,0.0,STORE_4,North,0
2023-02-09,P012,Home & Kitchen,88,59.93,0,0.0,STORE_1,South,0
2023-02-10,P012,Home & Kitchen,92,59.93,0,0.0,STORE_4,West,0
2023-02-11,P012,Home & Kitchen,78,59.93,0,0.0,STORE_5,South,0
2023-02-12,P012,Home & Kitchen,125,59.93,0,0.0,STORE_1,North,0
2023-02-13,P012,Home & Kitchen,57,59.93,0,0.0,STORE_2,East,0
2023-02-14,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,East,0
2023-02-15,P012,Home & Kitchen,112,59.93,0,0.0,STORE_3,East,0
2023-02-16,P012,Home & Kitchen,81,59.93,0,0.0,STORE_4,South,0
2023-02-17,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,West,0
2023-02-18,P012,Home & Kitchen,101,59.93,0,0.0,STORE_5,East,0
2023-02-19,P012,Home & Kitchen,109,59.93,0,0.0,STORE_1,East,0
2023-02-20,P012,Home & Kitchen,81,59.93,0,0.0,STORE_2,East,0
2023-02-21,P012,Home & Kitchen,94,59.93,0,0.0,STORE_2,West,0
2023-02-22,P012,Home & Kitchen,63,59.93,0,0.0,STORE_5,East,0
2023-02-23,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,West,0
2023-02-24,P012,Home & Kitchen,63,59.93,0,0.0,STORE_5,South,0
2023-02-25,P012,Home & Kitchen,81,59.93,0,0.0,STORE_1,North,0
2023-02-26,P012,Home & Kitchen,98,59.93,0,0.0,STORE_4,East,0
2023-02-27,P012,Home & Kitchen,61,59.93,0,0.0,STORE_3,South,0
2023-02-28,P012,Home & Kitchen,81,59.93,0,0.0,STORE_4,West,0
2023-03-01,P012,Home & Kitchen,86,59.93,0,0.0,STORE_1,North,0
2023-03-02,P012,Home & Kitchen,58,59.93,0,0.0,STORE_1,West,0
2023-03-03,P012,Home & Kitchen,67,59.93,0,0.0,STORE_2,West,0
2023-03-04,P012,Home & Kitchen,88,59.93,0,0.0,STORE_2,West,0
2023-03-05,P012,Home & Kitchen,94,59.93,0,0.0,STORE_4,South,0
2023-03-06,P012,Home & Kitchen,75,59.93,0,0.0,STORE_1,West,0
2023-03-07,P012,Home & Kitchen,91,59.93,0,0.0,STORE_5,East,0
2023-03-08,P012,Home & Kitchen,92,59.93,0,0.0,STORE_1,North,0
2023-03-09,P012,Home & Kitchen,65,59.93,0,0.0,STORE_3,South,0
2023-03-10,P012,Home & Kitchen,88,59.93,0,0.0,STORE_3,East,0
2023-03-11,P012,Home & Kitchen,125,59.93,0,0.0,STORE_2,West,0
2023-03-12,P012,Home & Kitchen,122,59.93,0,0.0,STORE_1,South,0
2023-03-13,P012,Home & Kitchen,81,59.93,0,0.0,STORE_1,South,0
2023-03-14,P012,Home & Kitchen,77,59.93,0,0.0,STORE_2,East,0
2023-03-15,P012,Home & Kitchen,57,59.93,0,0.0,STORE_3,North,0
2023-03-16,P012,Home & Kitchen,72,59.93,0,0.0,STORE_1,West,0
2023-03-17,P012,Home & Kitchen,55,59.93,0,0.0,STORE_5,South,0
2023-03-18,P012,Home & Kitchen,121,59.93,0,0.0,STORE_5,East,0
2023-03-19,P012,Home & Kitchen,94,59.93,0,0.0,STORE_4,South,0
2023-03-20,P012,Home & Kitchen,77,59.93,0,0.0,STORE_5,South,0
2023-03-21,P012,Home & Kitchen,69,59.93,0,0.0,STORE_2,South,0
2023-03-22,P012,Home & Kitchen,57,59.93,0,0.0,STORE_5,West,0
2023-03-23,P012,Home & Kitchen,89,59.93,0,0.0,STORE_1,South,0
2023-03-24,P012,Home & Kitchen,86,59.93,0,0.0,STORE_4,West,0
2023-03-25,P012,Home & Kitchen,118,59.93,0,0.0,STORE_3,North,0
2023-03-26,P012,Home & Kitchen,66,59.93,0,0.0,STORE_3,South,0
2023-03-27,P012,Home & Kitchen,98,59.93,0,0.0,STORE_5,North,0
2023-03-28,P012,Home & Kitchen,76,59.93,0,0.0,STORE_2,South,0
2023-03-29,P012,Home & Kitchen,90,59.93,0,0.0,STORE_3,West,0
2023-03-30,P012,Home & Kitchen,38,59.93,0,0.0,STORE_3,East,0
2023-03-31,P012,Home & Kitchen,112,52.14,1,0.13,STORE_3,North,0
2023-04-01,P012,Home & Kitchen,98,59.93,0,0.0,STORE_2,East,0
2023-04-02,P012,Home & Kitchen,96,59.93,0,0.0,STORE_4,South,0
2023-04-03,P012,Home & Kitchen,77,59.93,0,0.0,STORE_3,North,0
2023-04-04,P012,Home & Kitchen,69,59.93,0,0.0,STORE_1,North,0
2023-04-05,P012,Home & Kitchen,57,59.93,0,0.0,STORE_3,South,0
2023-04-06,P012,Home & Kitchen,59,59.93,0,0.0,STORE_4,North,0
2023-04-07,P012,Home & Kitchen,79,59.93,0,0.0,STORE_1,East,0
2023-04-08,P012,Home & Kitchen,125,59.93,0,0.0,STORE_1,East,0
2023-04-09,P012,Home & Kitchen,122,59.93,0,0.0,STORE_3,West,0
2023-04-10,P012,Home & Kitchen,82,59.93,0,0.0,STORE_1,West,0
2023-04-11,P012,Home & Kitchen,71,59.93,0,0.0,STORE_3,West,0
2023-04-12,P012,Home & Kitchen,110,59.93,0,0.0,STORE_1,South,0
2023-04-13,P012,Home & Kitchen,89,59.93,0,0.0,STORE_5,South,0
2023-04-14,P012,Home & Kitchen,88,59.93,0,0.0,STORE_4,East,0
2023-04-15,P012,Home & Kitchen,74,59.93,0,0.0,STORE_4,South,0
2023-04-16,P012,Home & Kitchen,105,59.93,0,0.0,STORE_5,West,0
2023-04-17,P012,Home & Kitchen,60,59.93,0,0.0,STORE_4,West,0
2023-04-18,P012,Home & Kitchen,110,59.93,0,0.0,STORE_1,East,0
2023-04-19,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,South,0
2023-04-20,P012,Home & Kitchen,69,59.93,0,0.0,STORE_3,West,0
2023-04-21,P012,Home & Kitchen,69,59.93,0,0.0,STORE_4,East,0
2023-04-22,P012,Home & Kitchen,93,59.93,0,0.0,STORE_5,North,0
2023-04-23,P012,Home & Kitchen,113,59.93,0,0.0,STORE_3,North,0
2023-04-24,P012,Home & Kitchen,94,55.14,1,0.08,STORE_5,North,0
2023-04-25,P012,Home & Kitchen,79,59.93,0,0.0,STORE_5,North,0
2023-04-26,P012,Home & Kitchen,89,59.93,0,0.0,STORE_3,South,0
2023-04-27,P012,Home & Kitchen,55,59.93,0,0.0,STORE_1,East,0
2023-04-28,P012,Home & Kitchen,146,44.95,1,0.25,STORE_4,East,0
2023-04-29,P012,Home & Kitchen,102,59.93,0,0.0,STORE_5,South,0
2023-04-30,P012,Home & Kitchen,86,59.93,0,0.0,STORE_1,South,0
2023-05-01,P012,Home & Kitchen,80,59.93,0,0.0,STORE_5,East,0
2023-05-02,P012,Home & Kitchen,80,59.93,0,0.0,STORE_4,West,0
2023-05-03,P012,Home & Kitchen,38,59.93,0,0.0,STORE_1,East,0
2023-05-04,P012,Home & Kitchen,99,59.93,0,0.0,STORE_4,North,0
2023-05-05,P012,Home & Kitchen,96,59.93,0,0.0,STORE_4,South,0
2023-05-06,P012,Home & Kitchen,85,56.33,1,0.06,STORE_3,West,0
2023-05-07,P012,Home & Kitchen,85,59.93,0,0.0,STORE_3,West,0
2023-05-08,P012,Home & Kitchen,98,59.93,0,0.0,STORE_1,South,0
2023-05-09,P012,Home & Kitchen,88,59.93,0,0.0,STORE_5,South,0
2023-05-10,P012,Home & Kitchen,128,47.34,1,0.21,STORE_2,West,0
2023-05-11,P012,Home & Kitchen,84,59.93,0,0.0,STORE_2,West,0
2023-05-12,P012,Home & Kitchen,137,44.35,1,0.26,STORE_1,South,0
2023-05-13,P012,Home & Kitchen,78,59.93,0,0.0,STORE_2,North,0
2023-05-14,P012,Home & Kitchen,88,59.93,0,0.0,STORE_1,East,0
2023-05-15,P012,Home & Kitchen,92,59.93,0,0.0,STORE_5,East,0
2023-05-16,P012,Home & Kitchen,87,59.93,0,0.0,STORE_5,East,0
2023-05-17,P012,Home & Kitchen,82,59.93,0,0.0,STORE_1,West,0
2023-05-18,P012,Home & Kitchen,68,59.93,0,0.0,STORE_1,South,0
2023-05-19,P012,Home & Kitchen,161,41.95,1,0.3,STORE_3,West,0
2023-05-20,P012,Home & Kitchen,80,59.93,0,0.0,STORE_2,West,0
2023-05-21,P012,Home & Kitchen,196,46.75,1,0.22,STORE_1,North,0
2023-05-22,P012,Home & Kitchen,116,41.95,1,0.3,STORE_4,East,0
2023-05-23,P012,Home & Kitchen,64,59.93,0,0.0,STORE_5,North,0
2023-05-24,P012,Home & Kitchen,110,49.74,1,0.17,STORE_2,North,0
2023-05-25,P012,Home & Kitchen,80,59.93,0,0.0,STORE_3,North,0
2023-05-26,P012,Home & Kitchen,78,59.93,0,0.0,STORE_3,West,0
2023-05-27,P012,Home & Kitchen,72,59.93,0,0.0,STORE_2,West,0
2023-05-28,P012,Home & Kitchen,139,52.14,1,0.13,STORE_1,South,0
2023-05-29,P012,Home & Kitchen,91,59.93,0,0.0,STORE_4,West,0
2023-05-30,P012,Home & Kitchen,75,59.93,0,0.0,STORE_5,East,0
2023-05-31,P012,Home & Kitchen,53,59.93,0,0.0,STORE_4,North,0
2023-06-01,P012,Home & Kitchen,73,59.93,0,0.0,STORE_5,South,0
2023-06-02,P012,Home & Kitchen,59,59.93,0,0.0,STORE_5,East,0
2023-06-03,P012,Home & Kitchen,60,59.93,0,0.0,STORE_2,East,0
2023-06-04,P012,Home & Kitchen,86,59.93,0,0.0,STORE_5,East,0
2023-06-05,P012,Home & Kitchen,99,59.93,0,0.0,STORE_2,East,0
2023-06-06,P012,Home & Kitchen,74,59.93,0,0.0,STORE_2,East,0
2023-06-07,P012,Home & Kitchen,71,59.93,0,0.0,STORE_4,West,0
2023-06-08,P012,Home & Kitchen,218,59.93,0,0.0,STORE_2,East,0
2023-06-09,P012,Home & Kitchen,84,59.93,0,0.0,STORE_4,South,0
2023-06-10,P012,Home & Kitchen,69,59.93,0,0.0,STORE_1,North,0
2023-06-11,P012,Home & Kitchen,130,59.93,0,0.0,STORE_1,North,0
2023-06-12,P012,Home & Kitchen,78,59.93,0,0.0,STORE_4,South,0
2023-06-13,P012,Home & Kitchen,88,59.93,0,0.0,STORE_3,South,0
2023-06-14,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,North,0
2023-06-15,P012,Home & Kitchen,46,59.93,0,0.0,STORE_1,East,0
2023-06-16,P012,Home & Kitchen,73,59.93,0,0.0,STORE_4,South,0
2023-06-17,P012,Home & Kitchen,75,59.93,0,0.0,STORE_2,South,0
2023-06-18,P012,Home & Kitchen,116,59.93,0,0.0,STORE_3,East,0
2023-06-19,P012,Home & Kitchen,54,59.93,0,0.0,STORE_3,West,0
2023-06-20,P012,Home & Kitchen,74,59.93,0,0.0,STORE_5,East,0
2023-06-21,P012,Home & Kitchen,83,59.93,0,0.0,STORE_2,West,0
2023-06-22,P012,Home & Kitchen,80,59.93,0,0.0,STORE_2,East,0
2023-06-23,P012,Home & Kitchen,83,53.94,1,0.1,STORE_3,West,0
2023-06-24,P012,Home & Kitchen,61,59.93,0,0.0,STORE_5,South,0
2023-06-25,P012,Home & Kitchen,66,59.93,0,0.0,STORE_2,North,0
2023-06-26,P012,Home & Kitchen,63,59.93,0,0.0,STORE_3,North,0
2023-06-27,P012,Home & Kitchen,53,59.93,0,0.0,STORE_1,North,0
2023-06-28,P012,Home & Kitchen,72,59.93,0,0.0,STORE_4,South,0
2023-06-29,P012,Home & Kitchen,62,59.93,0,0.0,STORE_1,South,0
2023-06-30,P012,Home & Kitchen,81,48.54,1,0.19,STORE_1,East,0
2023-07-01,P012,Home & Kitchen,67,59.93,0,0.0,STORE_2,West,0
2023-07-02,P012,Home & Kitchen,64,59.93,0,0.0,STORE_1,North,0
2023-07-03,P012,Home & Kitchen,72,59.93,0,0.0,STORE_3,West,0
2023-07-04,P012,Home & Kitchen,159,59.93,0,0.0,STORE_2,East,1
2023-07-05,P012,Home & Kitchen,73,59.93,0,0.0,STORE_2,North,0
2023-07-06,P012,Home & Kitchen,107,47.94,1,0.2,STORE_5,West,0
2023-07-07,P012,Home & Kitchen,69,59.93,0,0.0,STORE_4,South,0
2023-07-08,P012,Home & Kitchen,103,59.93,0,0.0,STORE_1,East,0
2023-07-09,P012,Home & Kitchen,65,59.93,0,0.0,STORE_4,West,0
2023-07-10,P012,Home & Kitchen,81,59.93,0,0.0,STORE_4,North,0
2023-07-11,P012,Home & Kitchen,77,59.93,0,0.0,STORE_5,North,0
2023-07-12,P012,Home & Kitchen,84,54.54,1,0.09,STORE_3,North,0
2023-07-13,P012,Home & Kitchen,60,59.93,0,0.0,STORE_5,East,0
2023-07-14,P012,Home & Kitchen,72,59.93,0,0.0,STORE_5,West,0
2023-07-15,P012,Home & Kitchen,99,59.93,0,0.0,STORE_2,East,0
2023-07-16,P012,Home & Kitchen,66,59.93,0,0.0,STORE_1,East,0
2023-07-17,P012,Home & Kitchen,79,59.93,0,0.0,STORE_5,North,0
2023-07-18,P012,Home & Kitchen,95,59.93,0,0.0,STORE_4,South,0
2023-07-19,P012,Home & Kitchen,70,59.93,0,0.0,STORE_5,South,0
2023-07-20,P012,Home & Kitchen,88,59.93,0,0.0,STORE_1,South,0
2023-07-21,P012,Home & Kitchen,77,59.93,0,0.0,STORE_2,West,0
2023-07-22,P012,Home & Kitchen,94,59.93,0,0.0,STORE_1,South,0
2023-07-23,P012,Home & Kitchen,77,59.93,0,0.0,STORE_2,North,0
2023-07-24,P012,Home & Kitchen,66,59.93,0,0.0,STORE_4,South,0
2023-07-25,P012,Home & Kitchen,57,59.93,0,0.0,STORE_1,East,0
2023-07-26,P012,Home & Kitchen,83,59.93,0,0.0,STORE_2,South,0
2023-07-27,P012,Home & Kitchen,60,59.93,0,0.0,STORE_5,West,0
2023-07-28,P012,Home & Kitchen,94,59.93,0,0.0,STORE_2,West,0
2023-07-29,P012,Home & Kitchen,96,59.93,0,0.0,STORE_3,South,0
2023-07-30,P012,Home & Kitchen,95,59.93,0,0.0,STORE_3,West,0
2023-07-31,P012,Home & Kitchen,52,59.93,0,0.0,STORE_2,South,0
2023-08-01,P012,Home & Kitchen,78,59.93,0,0.0,STORE_5,West,0
2023-08-02,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,East,0
2023-08-03,P012,Home & Kitchen,62,59.93,0,0.0,STORE_2,North,0
2023-08-04,P012,Home & Kitchen,104,42.55,1,0.29,STORE_5,South,0
2023-08-05,P012,Home & Kitchen,67,59.93,0,0.0,STORE_3,East,0
2023-08-06,P012,Home & Kitchen,88,59.93,0,0.0,STORE_4,South,0
2023-08-07,P012,Home & Kitchen,67,59.93,0,0.0,STORE_2,West,0
2023-08-08,P012,Home & Kitchen,51,59.93,0,0.0,STORE_2,South,0
2023-08-09,P012,Home & Kitchen,75,59.93,0,0.0,STORE_5,West,0
2023-08-10,P012,Home & Kitchen,97,59.93,0,0.0,STORE_2,West,0
2023-08-11,P012,Home & Kitchen,50,59.93,0,0.0,STORE_3,North,0
2023-08-12,P012,Home & Kitchen,85,59.93,0,0.0,STORE_4,East,0
2023-08-13,P012,Home & Kitchen,115,59.93,0,0.0,STORE_2,East,0
2023-08-14,P012,Home & Kitchen,58,59.93,0,0.0,STORE_4,North,0
2023-08-15,P012,Home & Kitchen,74,59.93,0,0.0,STORE_2,East,0
2023-08-16,P012,Home & Kitchen,73,59.93,0,0.0,STORE_3,South,0
2023-08-17,P012,Home & Kitchen,77,59.93,0,0.0,STORE_5,West,0
2023-08-18,P012,Home & Kitchen,92,59.93,0,0.0,STORE_4,West,0
2023-08-19,P012,Home & Kitchen,56,59.93,0,0.0,STORE_5,North,0
2023-08-20,P012,Home & Kitchen,89,59.93,0,0.0,STORE_1,West,0
2023-08-21,P012,Home & Kitchen,61,59.93,0,0.0,STORE_5,West,0
2023-08-22,P012,Home & Kitchen,67,59.93,0,0.0,STORE_3,South,0
2023-08-23,P012,Home & Kitchen,68,59.93,0,0.0,STORE_4,West,0
2023-08-24,P012,Home & Kitchen,64,59.93,0,0.0,STORE_2,East,0
2023-08-25,P012,Home & Kitchen,53,59.93,0,0.0,STORE_4,East,0
2023-08-26,P012,Home & Kitchen,69,59.93,0,0.0,STORE_5,North,0
2023-08-27,P012,Home & Kitchen,121,59.93,0,0.0,STORE_3,South,0
2023-08-28,P012,Home & Kitchen,49,59.93,0,0.0,STORE_3,North,0
2023-08-29,P012,Home & Kitchen,83,59.93,0,0.0,STORE_3,South,0
2023-08-30,P012,Home & Kitchen,54,59.93,0,0.0,STORE_2,West,0
2023-08-31,P012,Home & Kitchen,68,59.93,0,0.0,STORE_3,North,0
2023-09-01,P012,Home & Kitchen,92,59.93,0,0.0,STORE_1,East,0
2023-09-02,P012,Home & Kitchen,167,43.15,1,0.28,STORE_4,West,0
2023-09-03,P012,Home & Kitchen,61,59.93,0,0.0,STORE_5,North,0
2023-09-04,P012,Home & Kitchen,62,59.93,0,0.0,STORE_4,North,0
2023-09-05,P012,Home & Kitchen,66,59.93,0,0.0,STORE_5,South,0
2023-09-06,P012,Home & Kitchen,80,59.93,0,0.0,STORE_3,South,0
2023-09-07,P012,Home & Kitchen,67,59.93,0,0.0,STORE_4,South,0
2023-09-08,P012,Home & Kitchen,65,59.93,0,0.0,STORE_3,North,0
2023-09-09,P012,Home & Kitchen,113,59.93,0,0.0,STORE_3,West,0
2023-09-10,P012,Home & Kitchen,111,59.93,0,0.0,STORE_4,North,0
2023-09-11,P012,Home & Kitchen,76,59.93,0,0.0,STORE_4,North,0
2023-09-12,P012,Home & Kitchen,58,59.93,0,0.0,STORE_1,North,0
2023-09-13,P012,Home & Kitchen,32,59.93,0,0.0,STORE_4,East,0
2023-09-14,P012,Home & Kitchen,50,59.93,0,0.0,STORE_3,North,0
2023-09-15,P012,Home & Kitchen,47,59.93,0,0.0,STORE_1,West,0
2023-09-16,P012,Home & Kitchen,84,59.93,0,0.0,STORE_1,South,0
2023-09-17,P012,Home & Kitchen,100,59.93,0,0.0,STORE_1,West,0
2023-09-18,P012,Home & Kitchen,133,59.93,0,0.0,STORE_5,North,0
2023-09-19,P012,Home & Kitchen,83,59.93,0,0.0,STORE_2,West,0
2023-09-20,P012,Home & Kitchen,57,59.93,0,0.0,STORE_3,North,0
2023-09-21,P012,Home & Kitchen,70,59.93,0,0.0,STORE_2,East,0
2023-09-22,P012,Home & Kitchen,72,59.93,0,0.0,STORE_4,North,0
2023-09-23,P012,Home & Kitchen,59,59.93,0,0.0,STORE_3,South,0
2023-09-24,P012,Home & Kitchen,104,48.54,1,0.19,STORE_5,East,0
2023-09-25,P012,Home & Kitchen,61,59.93,0,0.0,STORE_2,North,0
2023-09-26,P012,Home & Kitchen,94,59.93,0,0.0,STORE_5,West,0
2023-09-27,P012,Home & Kitchen,71,59.93,0,0.0,STORE_4,West,0
2023-09-28,P012,Home & Kitchen,50,59.93,0,0.0,STORE_4,East,0
2023-09-29,P012,Home & Kitchen,88,49.14,1,0.18,STORE_4,North,0
2023-09-30,P012,Home & Kitchen,150,44.95,1,0.25,STORE_5,East,0
2023-10-01,P012,Home & Kitchen,81,59.93,0,0.0,STORE_5,South,0
2023-10-02,P012,Home & Kitchen,62,59.93,0,0.0,STORE_5,East,0
2023-10-03,P012,Home & Kitchen,76,59.93,0,0.0,STORE_3,North,0
2023-10-04,P012,Home & Kitchen,85,59.93,0,0.0,STORE_4,East,0
2023-10-05,P012,Home & Kitchen,82,59.93,0,0.0,STORE_2,South,0
2023-10-06,P012,Home & Kitchen,63,59.93,0,0.0,STORE_3,East,0
2023-10-07,P012,Home & Kitchen,82,59.93,0,0.0,STORE_1,South,0
2023-10-08,P012,Home & Kitchen,80,59.93,0,0.0,STORE_3,South,0
2023-10-09,P012,Home & Kitchen,80,59.93,0,0.0,STORE_3,South,0
2023-10-10,P012,Home & Kitchen,62,59.93,0,0.0,STORE_5,West,0
2023-10-11,P012,Home & Kitchen,42,59.93,0,0.0,STORE_1,South,0
2023-10-12,P012,Home & Kitchen,73,59.93,0,0.0,STORE_3,East,0
2023-10-13,P012,Home & Kitchen,74,59.93,0,0.0,STORE_5,East,0
2023-10-14,P012,Home & Kitchen,79,59.93,0,0.0,STORE_4,East,0
2023-10-15,P012,Home & Kitchen,116,59.93,0,0.0,STORE_3,West,0
2023-10-16,P012,Home & Kitchen,60,59.93,0,0.0,STORE_3,North,0
2023-10-17,P012,Home & Kitchen,86,59.93,0,0.0,STORE_4,East,0
2023-10-18,P012,Home & Kitchen,50,59.93,0,0.0,STORE_4,West,0
2023-10-19,P012,Home & Kitchen,71,59.93,0,0.0,STORE_3,West,0
2023-10-20,P012,Home & Kitchen,57,59.93,0,0.0,STORE_3,South,0
2023-10-21,P012,Home & Kitchen,85,59.93,0,0.0,STORE_1,North,0
2023-10-22,P012,Home & Kitchen,99,59.93,0,0.0,STORE_2,South,0
2023-10-23,P012,Home & Kitchen,60,59.93,0,0.0,STORE_4,South,0
2023-10-24,P012,Home & Kitchen,59,59.93,0,0.0,STORE_3,South,0
2023-10-25,P012,Home & Kitchen,65,59.93,0,0.0,STORE_3,North,0
2023-10-26,P012,Home & Kitchen,117,59.93,0,0.0,STORE_5,West,0
2023-10-27,P012,Home & Kitchen,71,59.93,0,0.0,STORE_3,East,0
2023-10-28,P012,Home & Kitchen,89,59.93,0,0.0,STORE_3,South,0
2023-10-29,P012,Home & Kitchen,94,59.93,0,0.0,STORE_4,West,0
2023-10-30,P012,Home & Kitchen,46,59.93,0,0.0,STORE_5,West,0
2023-10-31,P012,Home & Kitchen,80,59.93,0,0.0,STORE_2,North,0
2023-11-01,P012,Home & Kitchen,111,49.74,1,0.17,STORE_1,North,0
2023-11-02,P012,Home & Kitchen,45,59.93,0,0.0,STORE_4,East,0
2023-11-03,P012,Home & Kitchen,100,59.93,0,0.0,STORE_1,West,0
2023-11-04,P012,Home & Kitchen,87,59.93,0,0.0,STORE_4,West,0
2023-11-05,P012,Home & Kitchen,69,59.93,0,0.0,STORE_3,West,0
2023-11-06,P012,Home & Kitchen,73,59.93,0,0.0,STORE_5,North,0
2023-11-07,P012,Home & Kitchen,57,59.93,0,0.0,STORE_2,North,0
2023-11-08,P012,Home & Kitchen,48,59.93,0,0.0,STORE_4,South,0
2023-11-09,P012,Home & Kitchen,66,59.93,0,0.0,STORE_1,East,0
2023-11-10,P012,Home & Kitchen,66,59.93,0,0.0,STORE_1,North,0
2023-11-11,P012,Home & Kitchen,61,59.93,0,0.0,STORE_3,North,0
2023-11-12,P012,Home & Kitchen,90,55.14,1,0.08,STORE_4,South,0
2023-11-13,P012,Home & Kitchen,56,59.93,0,0.0,STORE_1,East,0
2023-11-14,P012,Home & Kitchen,65,59.93,0,0.0,STORE_4,West,0
2023-11-15,P012,Home & Kitchen,79,59.93,0,0.0,STORE_4,West,0
2023-11-16,P012,Home & Kitchen,72,59.93,0,0.0,STORE_1,South,0
2023-11-17,P012,Home & Kitchen,70,59.93,0,0.0,STORE_5,South,0
2023-11-18,P012,Home & Kitchen,58,59.93,0,0.0,STORE_4,West,0
2023-11-19,P012,Home & Kitchen,89,59.93,0,0.0,STORE_2,North,0
2023-11-20,P012,Home & Kitchen,56,59.93,0,0.0,STORE_2,West,0
2023-11-21,P012,Home & Kitchen,47,59.93,0,0.0,STORE_2,North,0
2023-11-22,P012,Home & Kitchen,83,59.93,0,0.0,STORE_4,South,0
2023-11-23,P012,Home & Kitchen,53,59.93,0,0.0,STORE_4,North,0
2023-11-24,P012,Home & Kitchen,185,59.93,0,0.0,STORE_2,South,1
2023-11-25,P012,Home & Kitchen,82,59.93,0,0.0,STORE_3,North,0
2023-11-26,P012,Home & Kitchen,74,59.93,0,0.0,STORE_1,East,0
2023-11-27,P012,Home & Kitchen,88,59.93,0,0.0,STORE_3,South,0
2023-11-28,P012,Home & Kitchen,63,59.93,0,0.0,STORE_2,East,0
2023-11-29,P012,Home & Kitchen,64,59.93,0,0.0,STORE_2,East,0
2023-11-30,P012,Home & Kitchen,62,59.93,0,0.0,STORE_2,East,0
2023-12-01,P012,Home & Kitchen,75,59.93,0,0.0,STORE_1,East,0
2023-12-02,P012,Home & Kitchen,89,59.93,0,0.0,STORE_5,South,0
2023-12-03,P012,Home & Kitchen,80,59.93,0,0.0,STORE_3,East,0
2023-12-04,P012,Home & Kitchen,60,59.93,0,0.0,STORE_4,West,0
2023-12-05,P012,Home & Kitchen,72,59.93,0,0.0,STORE_5,North,0
2023-12-06,P012,Home & Kitchen,64,59.93,0,0.0,STORE_1,North,0
2023-12-07,P012,Home & Kitchen,166,43.15,1,0.28,STORE_2,West,0
2023-12-08,P012,Home & Kitchen,66,59.93,0,0.0,STORE_2,East,0
2023-12-09,P012,Home & Kitchen,99,59.93,0,0.0,STORE_4,East,0
2023-12-10,P012,Home & Kitchen,92,59.93,0,0.0,STORE_5,North,0
2023-12-11,P012,Home & Kitchen,70,59.93,0,0.0,STORE_4,South,0
2023-12-12,P012,Home & Kitchen,87,59.93,0,0.0,STORE_3,East,0
2023-12-13,P012,Home & Kitchen,82,59.93,0,0.0,STORE_2,West,0
2023-12-14,P012,Home & Kitchen,82,59.93,0,0.0,STORE_3,North,0
2023-12-15,P012,Home & Kitchen,82,59.93,0,0.0,STORE_4,East,0
2023-12-16,P012,Home & Kitchen,65,59.93,0,0.0,STORE_3,North,0
2023-12-17,P012,Home & Kitchen,103,59.93,0,0.0,STORE_4,West,0
2023-12-18,P012,Home & Kitchen,71,59.93,0,0.0,STORE_2,North,0
2023-12-19,P012,Home & Kitchen,68,59.93,0,0.0,STORE_3,East,0
2023-12-20,P012,Home & Kitchen,126,59.93,0,0.0,STORE_2,West,0
2023-12-21,P012,Home & Kitchen,54,59.93,0,0.0,STORE_3,South,0
2023-12-22,P012,Home & Kitchen,74,59.93,0,0.0,STORE_1,North,0
2023-12-23,P012,Home & Kitchen,93,59.93,0,0.0,STORE_4,East,0
2023-12-24,P012,Home & Kitchen,95,59.93,0,0.0,STORE_4,South,0
2023-12-25,P012,Home & Kitchen,156,59.93,0,0.0,STORE_4,East,1
2023-12-26,P012,Home & Kitchen,125,46.15,1,0.23,STORE_2,South,0
2023-12-27,P012,Home & Kitchen,60,59.93,0,0.0,STORE_3,South,0
2023-12-28,P012,Home & Kitchen,81,59.93,0,0.0,STORE_3,North,0
2023-12-29,P012,Home & Kitchen,79,59.93,0,0.0,STORE_5,South,0
2023-12-30,P012,Home & Kitchen,93,59.93,0,0.0,STORE_5,West,0
2023-12-31,P012,Home & Kitchen,97,59.93,0,0.0,STORE_3,West,0
2024-01-01,P012,Home & Kitchen,258,59.93,0,0.0,STORE_3,North,1
